# dR/dEr [1/keV/kg/Myr]
# Er [keV]  ,  O16  ,  F19 ,  P31,  Ca40,  Ca44
4.415997e-02  2.403125e+07  2.022742e+06  4.668804e+06  6.482918e+06  2.103336e+05
4.518859e-02  2.344230e+07  1.920775e+06  4.521516e+06  6.400798e+06  2.327945e+05
4.624117e-02  2.337334e+07  1.836032e+06  4.346187e+06  6.157718e+06  2.096966e+05
4.731826e-02  2.280260e+07  1.870115e+06  4.123810e+06  5.954147e+06  2.176629e+05
4.842045e-02  2.218845e+07  1.747692e+06  4.121545e+06  5.792052e+06  2.012450e+05
4.954830e-02  2.173443e+07  1.744554e+06  4.028007e+06  5.690016e+06  2.130568e+05
5.070243e-02  2.145544e+07  1.704232e+06  3.989517e+06  5.501276e+06  1.921358e+05
5.188344e-02  2.073328e+07  1.693294e+06  3.895294e+06  5.399491e+06  1.923485e+05
5.309196e-02  2.010290e+07  1.641503e+06  3.684403e+06  5.227142e+06  1.703756e+05
5.432863e-02  1.990735e+07  1.603216e+06  3.717064e+06  5.163125e+06  1.729979e+05
5.559411e-02  1.936912e+07  1.519223e+06  3.703308e+06  5.020189e+06  1.665190e+05
5.688906e-02  1.890099e+07  1.542941e+06  3.547839e+06  4.947606e+06  1.673266e+05
5.821418e-02  1.857810e+07  1.481540e+06  3.470458e+06  4.803727e+06  1.545209e+05
5.957016e-02  1.804592e+07  1.448109e+06  3.421063e+06  4.607554e+06  1.494278e+05
6.095773e-02  1.783953e+07  1.407717e+06  3.299604e+06  4.535682e+06  1.351815e+05
6.237762e-02  1.716789e+07  1.417847e+06  3.160275e+06  4.436937e+06  1.672788e+05
6.383058e-02  1.679074e+07  1.396275e+06  3.095816e+06  4.299729e+06  1.558920e+05
6.531738e-02  1.652592e+07  1.282749e+06  2.991952e+06  4.241660e+06  1.549388e+05
6.683882e-02  1.605302e+07  1.247423e+06  2.977714e+06  4.138354e+06  1.364134e+05
6.839570e-02  1.563672e+07  1.312623e+06  2.890362e+06  4.009780e+06  1.479191e+05
6.998884e-02  1.541341e+07  1.213452e+06  2.836955e+06  3.968250e+06  1.329671e+05
7.161909e-02  1.503183e+07  1.198317e+06  2.799165e+06  3.858622e+06  1.426310e+05
7.328731e-02  1.471750e+07  1.176438e+06  2.641703e+06  3.680459e+06  1.356230e+05
7.499439e-02  1.441542e+07  1.151859e+06  2.605567e+06  3.713838e+06  1.351756e+05
7.674123e-02  1.409092e+07  1.136847e+06  2.551490e+06  3.551984e+06  1.345322e+05
7.852877e-02  1.389682e+07  1.126466e+06  2.499480e+06  3.501732e+06  1.392572e+05
8.035794e-02  1.353413e+07  1.111493e+06  2.358555e+06  3.354441e+06  1.146305e+05
8.222971e-02  1.304368e+07  1.055078e+06  2.344526e+06  3.269216e+06  1.264497e+05
8.414509e-02  1.289898e+07  9.896845e+05  2.290953e+06  3.122736e+06  1.063946e+05
8.610508e-02  1.255048e+07  9.987820e+05  2.215032e+06  3.103377e+06  1.022847e+05
8.811073e-02  1.225490e+07  1.003413e+06  2.236871e+06  3.077560e+06  1.088221e+05
9.016309e-02  1.197565e+07  9.886851e+05  2.141382e+06  2.984683e+06  1.019565e+05
9.226326e-02  1.180570e+07  9.443514e+05  2.113111e+06  2.882618e+06  1.040659e+05
9.441234e-02  1.138841e+07  9.486182e+05  2.032996e+06  2.849993e+06  9.225728e+04
9.661149e-02  1.123799e+07  9.204480e+05  2.037933e+06  2.716149e+06  8.757743e+04
9.886186e-02  1.089724e+07  8.668108e+05  1.980116e+06  2.646727e+06  9.084190e+04
1.011646e-01  1.070612e+07  8.599496e+05  1.905747e+06  2.606943e+06  8.951654e+04
1.035211e-01  1.051214e+07  8.306748e+05  1.860616e+06  2.505687e+06  8.619996e+04
1.059324e-01  1.019382e+07  8.571561e+05  1.842409e+06  2.471802e+06  8.641359e+04
1.083999e-01  9.981526e+06  8.288885e+05  1.746928e+06  2.410881e+06  9.370184e+04
1.109248e-01  9.749879e+06  8.066778e+05  1.704810e+06  2.307930e+06  8.172314e+04
1.135086e-01  9.629131e+06  7.893633e+05  1.694232e+06  2.300580e+06  8.722424e+04
1.161526e-01  9.517533e+06  7.664738e+05  1.620225e+06  2.247715e+06  7.817478e+04
1.188581e-01  9.193035e+06  7.320730e+05  1.580480e+06  2.175241e+06  7.729482e+04
1.216267e-01  8.938655e+06  7.332435e+05  1.567598e+06  2.150244e+06  7.902305e+04
